ntp0.rrze.uni-erlangen.de,0.002319336,0.013931274,73
0.de.pool.ntp.org,0.004257441,0.020766973,1722
ntp1.belbone.be,0.003136635,0.012217045,102
time1.uni-paderborn.de,-0.020833731,0.016897440,3028
ntp0.rrze.uni-erlangen.de,0.002407312,0.014318228,67
0.de.pool.ntp.org,0.004384518,0.020545483,1729
ntp1.belbone.be,0.003145933,0.012206316,70
time1.uni-paderborn.de,-0.020174980,0.016774178,3034
ntp0.rrze.uni-erlangen.de,0.002309322,0.013889313,68
0.de.pool.ntp.org,0.004159212,0.020680189,1735
ntp1.belbone.be,0.002514601,0.012358427,69
time1.uni-paderborn.de,-0.020113230,0.016645670,3041
ntp0.rrze.uni-erlangen.de,0.002166271,0.014063835,74
0.de.pool.ntp.org,0.004062414,0.020717382,1741
ntp1.belbone.be,0.002598763,0.012562752,75
time1.uni-paderborn.de,-0.019647837,0.016982794,3047
ntp0.rrze.uni-erlangen.de,0.002246857,0.013953686,66
0.de.pool.ntp.org,0.004224777,0.020689011,1747
ntp1.belbone.be,0.002568245,0.012181282,81
time1.uni-paderborn.de,-0.019205332,0.016819239,3053
ntp0.rrze.uni-erlangen.de,0.002469063,0.014044285,72
0.de.pool.ntp.org,0.004277229,0.020739079,1753
ntp1.belbone.be,0.002740860,0.012263298,88
time1.uni-paderborn.de,-0.018978596,0.016858101,3059
ntp0.rrze.uni-erlangen.de,0.002556324,0.014135361,78
0.de.pool.ntp.org,0.004204988,0.020688772,1759
ntp1.belbone.be,0.002410173,0.012343645,70
time1.uni-paderborn.de,-0.018830061,0.016628027,3065
ntp0.rrze.uni-erlangen.de,0.002522469,0.014023781,68
0.de.pool.ntp.org,0.004269123,0.020658493,1765
ntp1.belbone.be,0.002688169,0.012343168,76
time1.uni-paderborn.de,-0.018398046,0.016626120,3071
ntp0.rrze.uni-erlangen.de,0.002357483,0.013722420,74
0.de.pool.ntp.org,0.004374266,0.020783186,1772
ntp1.belbone.be,0.003174782,0.012236595,112
time1.uni-paderborn.de,-0.017947197,0.016725540,3332
ntp0.rrze.uni-erlangen.de,0.002681971,0.014035940,80
0.de.pool.ntp.org,0.004162312,0.020516396,1778
ntp1.belbone.be,0.003248215,0.012471199,118
time1.uni-paderborn.de,-0.017628193,0.016492844,3339
ntp0.rrze.uni-erlangen.de,0.002399445,0.013840199,70
0.de.pool.ntp.org,0.005243540,0.017478704,2555
ntp1.belbone.be,0.003290892,0.012439013,69
time1.uni-paderborn.de,-0.017348289,0.016846180,3345
